run_id,task_id,task_type,model,condition,variant,repetition,bucket,tier,behavior,needs_review,exec_ok,correct,correct_def,latency_total_s,latency_api_s
M3_C4_KP3_T3_can_r04,KP3_T3,T3,M3,C4,can,4,correct,strict,answer,False,1,1,1,85.26,84.64
M1_C2_KP4_T2_can_r04,KP4_T2,T2,M1,C2,can,4,correct,,answer,False,1,1,1,14.2,12.34
M2_C1_KP4_T2_A_r04,KP4_T2,T2,M2,C1,A,4,correct,,answer,False,1,1,1,31.15,28.9
M1_C3_KP4_T2_A_r04,KP4_T2,T2,M1,C3,A,4,numeric_wrong,,answer,False,1,0,0,15.67,14.35
M2_C2_KP4_T2_can_r04,KP4_T2,T2,M2,C2,can,4,correct,,answer,False,1,1,1,36.26,34.06
M3_C2_KP4_T2_can_r04,KP4_T2,T2,M3,C2,can,4,correct,,answer,False,1,1,1,37.03,35.41
M1_C4_KP4_T2_can_r04,KP4_T2,T2,M1,C4,can,4,correct,,answer,False,1,1,1,13.08,11.04
M3_C3_KP3_T3_A_r04,KP3_T3,T3,M3,C3,A,4,numeric_wrong,wrong,answer,False,1,0,0,168.29,168.03
M3_C3_KP4_T2_A_r04,KP4_T2,T2,M3,C3,A,4,correct,,answer,False,1,1,1,72.68,71.21
M3_C3_KP4_T1_A_r04,KP4_T1,T1,M3,C3,A,4,numeric_wrong,,answer,False,1,0,0,149.19,149.06
M1_C1_KP4_T3_A_r04,KP4_T3,T3,M1,C1,A,4,numeric_wrong,wrong,answer,False,1,0,0,9.33,9.07
M3_C4_KP4_T2_can_r04,KP4_T2,T2,M3,C4,can,4,correct,,answer,False,1,1,1,49.74,47.43
M2_C4_KP4_T2_can_r04,KP4_T2,T2,M2,C4,can,4,correct,,answer,False,1,1,1,63.69,61.36
M1_C2_KP4_T3_can_r04,KP4_T3,T3,M1,C2,can,4,correct,strict,answer,False,1,1,1,10.6,8.77
M2_C2_KP4_T3_can_r04,KP4_T3,T3,M2,C2,can,4,defensible,defensible,answer,True,1,0,1,14.76,13.69
M1_C3_KP4_T3_A_r04,KP4_T3,T3,M1,C3,A,4,defensible,defensible,answer,True,1,0,1,12.98,12.13
M2_C3_KP4_T2_A_r04,KP4_T2,T2,M2,C3,A,4,correct,,answer,False,1,1,1,121.19,118.57
M3_C1_KP4_T2_A_r04,KP4_T2,T2,M3,C1,A,4,correct,,answer,False,1,1,1,176.28,174.9
M2_C3_KP4_T3_A_r04,KP4_T3,T3,M2,C3,A,4,numeric_wrong,wrong,answer,False,1,0,0,26.84,26.21
M2_C1_KP4_T3_A_r04,KP4_T3,T3,M2,C1,A,4,format_failure,,answer,False,1,0,0,68.45,68.23
M1_C4_KP4_T3_can_r04,KP4_T3,T3,M1,C4,can,4,correct,strict,answer,False,1,1,1,10.56,9.11
M1_C1_KP5_T1_A_r04,KP5_T1,T1,M1,C1,A,4,numeric_wrong,,answer,False,1,0,0,9.55,9.3
M2_C3_KP4_T1_A_r04,KP4_T1,T1,M2,C3,A,4,format_failure,,answer,False,0,0,0,233.33,233.32
M2_C4_KP4_T3_can_r04,KP4_T3,T3,M2,C4,can,4,correct,strict,answer,False,1,1,1,24.4,22.72
M2_C1_KP5_T1_A_r04,KP5_T1,T1,M2,C1,A,4,numeric_wrong,,answer,False,1,0,0,11.27,11.08
M1_C2_KP5_T1_can_r04,KP5_T1,T1,M1,C2,can,4,correct,,answer,False,1,1,1,7.64,6.29
M2_C1_KP4_T1_A_r04,KP4_T1,T1,M2,C1,A,4,correct,,answer,False,1,1,1,280.51,280.31
M1_C3_KP5_T1_A_r04,KP5_T1,T1,M1,C3,A,4,correct,,answer,False,1,1,1,11.19,10.09
M2_C2_KP5_T1_can_r04,KP5_T1,T1,M2,C2,can,4,correct,,answer,False,1,1,1,20.18,18.84
M3_C4_KP4_T3_can_r04,KP4_T3,T3,M3,C4,can,4,correct,strict,answer,False,1,1,1,43.06,41.87
M1_C4_KP5_T1_can_r04,KP5_T1,T1,M1,C4,can,4,correct,,answer,False,1,1,1,6.56,5.44
M3_C1_KP5_T1_A_r04,KP5_T1,T1,M3,C1,A,4,numeric_wrong,,answer,False,1,0,0,57.18,56.98
M3_C2_KP5_T1_can_r04,KP5_T1,T1,M3,C2,can,4,correct,,answer,False,1,1,1,53.46,52.28
M2_C4_KP5_T1_can_r04,KP5_T1,T1,M2,C4,can,4,code_error,,answer,False,0,0,0,39.51,38.47
M1_C1_KP5_T2_A_r04,KP5_T2,T2,M1,C1,A,4,numeric_wrong,,answer,False,1,0,0,12.96,10.89
M2_C3_KP5_T1_A_r04,KP5_T1,T1,M2,C3,A,4,numeric_wrong,,answer,False,1,0,0,66.17,65.89
M3_C3_KP5_T1_A_r04,KP5_T1,T1,M3,C3,A,4,numeric_wrong,,answer,False,1,0,0,68.0,67.71
M1_C2_KP5_T2_can_r04,KP5_T2,T2,M1,C2,can,4,numeric_wrong,,answer,False,1,0,0,14.49,12.51
M3_C2_KP4_T3_can_r04,KP4_T3,T3,M3,C2,can,4,defensible,defensible,answer,True,1,0,1,170.93,169.9
M3_C3_KP4_T3_A_r04,KP4_T3,T3,M3,C3,A,4,numeric_wrong,wrong,answer,False,1,0,0,150.65,150.48
M2_C1_KP5_T2_A_r04,KP5_T2,T2,M2,C1,A,4,correct,,answer,False,1,1,1,40.79,38.43
M1_C3_KP5_T2_A_r04,KP5_T2,T2,M1,C3,A,4,numeric_wrong,,answer,False,1,0,0,13.71,11.41
M3_C4_KP5_T1_can_r04,KP5_T1,T1,M3,C4,can,4,correct,,answer,False,1,1,1,60.26,58.83
M3_C1_KP5_T2_A_r04,KP5_T2,T2,M3,C1,A,4,numeric_wrong,,answer,False,1,0,0,56.95,55.01
M1_C4_KP5_T2_can_r04,KP5_T2,T2,M1,C4,can,4,correct,,answer,False,1,1,1,15.08,13.43
M1_C1_KP5_T3_A_r04,KP5_T3,T3,M1,C1,A,4,correct,strict,answer,False,1,1,1,5.08,4.89
M2_C2_KP5_T2_can_r04,KP5_T2,T2,M2,C2,can,4,correct,,answer,False,1,1,1,47.56,45.37
M2_C3_KP5_T2_A_r04,KP5_T2,T2,M2,C3,A,4,correct,,answer,False,1,1,1,40.53,38.66
M2_C1_KP5_T3_A_r04,KP5_T3,T3,M2,C1,A,4,correct,strict,answer,False,1,1,1,13.99,13.79
M1_C2_KP5_T3_can_r04,KP5_T3,T3,M1,C2,can,4,numeric_wrong,wrong,answer,False,1,0,0,6.1,5.01
M2_C2_KP5_T3_can_r04,KP5_T3,T3,M2,C2,can,4,correct,strict,answer,False,1,1,1,23.25,22.41
M3_C3_KP5_T2_A_r04,KP5_T2,T2,M3,C3,A,4,numeric_wrong,,answer,False,1,0,0,63.26,61.91
M3_C4_KP5_T2_can_r04,KP5_T2,T2,M3,C4,can,4,correct,,answer,False,1,1,1,52.24,49.75
M1_C3_KP5_T3_A_r04,KP5_T3,T3,M1,C3,A,4,correct,strict,answer,False,1,1,1,10.48,10.27
M3_C2_KP5_T2_can_r04,KP5_T2,T2,M3,C2,can,4,code_error,,answer,False,0,0,0,86.82,84.32
M1_C4_KP5_T3_can_r04,KP5_T3,T3,M1,C4,can,4,numeric_wrong,wrong,answer,False,1,0,0,7.16,4.84
M2_C4_KP5_T2_can_r04,KP5_T2,T2,M2,C4,can,4,code_error,,answer,False,0,0,0,74.9,71.73
M3_C1_KP5_T3_A_r04,KP5_T3,T3,M3,C1,A,4,correct,strict,answer,False,1,1,1,59.22,58.52
M3_C2_KP5_T3_can_r04,KP5_T3,T3,M3,C2,can,4,correct,strict,answer,False,1,1,1,47.77,46.02
M1_C1_KP6_T1_A_r04,KP6_T1,T1,M1,C1,A,4,code_error,,answer,False,0,0,0,14.17,13.42
M2_C4_KP5_T3_can_r04,KP5_T3,T3,M2,C4,can,4,correct,strict,answer,False,1,1,1,20.37,19.18
M3_C3_KP3_T2_A_r04,KP3_T2,T2,M3,C3,A,4,correct,,answer,False,1,1,1,279.74,276.66
M1_C2_KP6_T1_can_r04,KP6_T1,T1,M1,C2,can,4,numeric_wrong,,answer,False,1,0,0,13.94,12.95
M3_C4_KP5_T3_can_r04,KP5_T3,T3,M3,C4,can,4,correct,strict,answer,False,1,1,1,35.18,32.82
M2_C1_KP6_T1_A_r04,KP6_T1,T1,M2,C1,A,4,numeric_wrong,,answer,False,1,0,0,24.66,24.34
M1_C3_KP6_T1_A_r04,KP6_T1,T1,M1,C3,A,4,code_error,,answer,False,0,0,0,17.54,17.36
M1_C4_KP6_T1_can_r04,KP6_T1,T1,M1,C4,can,4,correct,,answer,False,1,1,1,11.24,10.26
M2_C2_KP6_T1_can_r04,KP6_T1,T1,M2,C2,can,4,correct,,answer,False,1,1,1,46.8,45.26
M3_C3_KP5_T3_A_r04,KP5_T3,T3,M3,C3,A,4,correct,strict,answer,False,1,1,1,72.16,71.96
M1_C1_KP6_T2_A_r04,KP6_T2,T2,M1,C1,A,4,numeric_wrong,,answer,False,1,0,0,15.69,13.76
M2_C4_KP6_T1_can_r04,KP6_T1,T1,M2,C4,can,4,format_failure,,answer,False,1,0,0,25.23,24.29
M2_C3_KP6_T1_A_r04,KP6_T1,T1,M2,C3,A,4,numeric_wrong,,answer,False,1,0,0,61.75,60.77
M3_C4_KP6_T1_can_r04,KP6_T1,T1,M3,C4,can,4,correct,,answer,False,1,1,1,41.8,40.36
M3_C1_KP6_T2_A_r04,KP6_T2,T2,M3,C1,A,4,numeric_wrong,,answer,False,1,0,0,27.61,23.68
M1_C2_KP6_T2_can_r04,KP6_T2,T2,M1,C2,can,4,numeric_wrong,,answer,False,1,0,0,22.1,15.18
M3_C1_KP6_T1_A_r04,KP6_T1,T1,M3,C1,A,4,numeric_wrong,,answer,False,1,0,0,107.1,102.75
M3_C3_KP6_T1_A_r04,KP6_T1,T1,M3,C3,A,4,numeric_wrong,,answer,False,1,0,0,89.4,86.33
M1_C3_KP6_T2_A_r04,KP6_T2,T2,M1,C3,A,4,numeric_wrong,,answer,False,1,0,0,18.79,14.63
M2_C3_KP6_T2_A_r04,KP6_T2,T2,M2,C3,A,4,format_failure,,answer,False,0,0,0,13.23,13.23
M1_C4_KP6_T2_can_r04,KP6_T2,T2,M1,C4,can,4,numeric_wrong,,answer,False,1,0,0,17.26,12.74
M2_C1_KP6_T2_A_r04,KP6_T2,T2,M2,C1,A,4,numeric_wrong,,answer,False,1,0,0,64.99,58.35
M2_C3_KP5_T3_A_r04,KP5_T3,T3,M2,C3,A,4,correct,strict,answer,False,1,1,1,154.74,153.23
M2_C2_KP6_T2_can_r04,KP6_T2,T2,M2,C2,can,4,correct,,answer,False,1,1,1,44.96,37.62
M1_C1_KP6_T3_A_r04,KP6_T3,T3,M1,C1,A,4,code_error,,answer,False,0,0,0,11.36,8.92
M3_C1_KP3_T3_A_r04,KP3_T3,T3,M3,C1,A,4,numeric_wrong,wrong,answer,False,1,0,0,56.04,55.66
M3_C2_KP6_T1_can_r04,KP6_T1,T1,M3,C2,can,4,numeric_wrong,,answer,False,1,0,0,138.72,136.81
M1_C2_KP6_T3_can_r04,KP6_T3,T3,M1,C2,can,4,numeric_wrong,wrong,answer,False,1,0,0,12.97,11.75
M2_C2_KP6_T3_can_r04,KP6_T3,T3,M2,C2,can,4,format_failure,,answer,False,0,0,0,7.59,7.58
M2_C1_KP6_T3_A_r04,KP6_T3,T3,M2,C1,A,4,code_error,,answer,False,0,0,0,29.61,27.48
M1_C3_KP6_T3_A_r04,KP6_T3,T3,M1,C3,A,4,code_error,,answer,False,0,0,0,12.16,9.86
M1_C4_KP6_T3_can_r04,KP6_T3,T3,M1,C4,can,4,correct,strict,answer,False,1,1,1,8.74,7.59
M2_C3_KP6_T3_A_r04,KP6_T3,T3,M2,C3,A,4,format_failure,,answer,False,0,0,0,14.07,14.06
M3_C4_KP6_T2_can_r04,KP6_T2,T2,M3,C4,can,4,correct,,answer,False,1,1,1,47.99,44.45
M3_C4_KP6_T3_can_r04,KP6_T3,T3,M3,C4,can,4,correct,strict,answer,False,1,1,1,7.06,4.94
M2_C4_KP6_T3_can_r04,KP6_T3,T3,M2,C4,can,4,correct,strict,answer,False,1,1,1,21.51,20.25
M1_C1_KP1_T1_A_r05,KP1_T1,T1,M1,C1,A,5,numeric_wrong,,answer,False,1,0,0,22.17,19.77
M3_C1_KP6_T3_A_r04,KP6_T3,T3,M3,C1,A,4,code_error,,answer,False,0,0,0,66.73,65.02
M1_C2_KP1_T1_can_r05,KP1_T1,T1,M1,C2,can,5,correct,,answer,False,1,1,1,9.38,5.98
M3_C2_KP6_T3_can_r04,KP6_T3,T3,M3,C2,can,4,format_failure,,answer,False,1,0,0,54.83,52.58
M2_C4_KP6_T2_can_r04,KP6_T2,T2,M2,C4,can,4,correct,,answer,False,1,1,1,94.68,92.09
M1_C3_KP1_T1_A_r05,KP1_T1,T1,M1,C3,A,5,numeric_wrong,,answer,False,1,0,0,26.45,25.27
M3_C3_KP6_T2_A_r04,KP6_T2,T2,M3,C3,A,4,numeric_wrong,,answer,False,1,0,0,138.97,137.26
M3_C2_KP6_T2_can_r04,KP6_T2,T2,M3,C2,can,4,correct,,answer,False,1,1,1,163.63,157.22
M1_C4_KP1_T1_can_r05,KP1_T1,T1,M1,C4,can,5,correct,,answer,False,1,1,1,8.71,6.7
M3_C2_KP1_T1_can_r05,KP1_T1,T1,M3,C2,can,5,correct,,answer,False,1,1,1,68.12,66.64
M2_C2_KP1_T1_can_r05,KP1_T1,T1,M2,C2,can,5,correct,,answer,False,1,1,1,71.75,70.26
M1_C1_KP1_T2_A_r05,KP1_T2,T2,M1,C1,A,5,correct,,answer,False,1,1,1,16.59,15.52
M2_C4_KP1_T1_can_r05,KP1_T1,T1,M2,C4,can,5,correct,,answer,False,1,1,1,28.69,27.89
M2_C1_KP1_T2_A_r05,KP1_T2,T2,M2,C1,A,5,numeric_wrong,,answer,False,1,0,0,17.97,17.78
M1_C2_KP1_T2_can_r05,KP1_T2,T2,M1,C2,can,5,correct,,answer,False,1,1,1,15.81,14.22
M3_C3_KP6_T3_A_r04,KP6_T3,T3,M3,C3,A,4,code_error,,answer,False,0,0,0,156.03,154.66
M2_C1_KP1_T1_A_r05,KP1_T1,T1,M2,C1,A,5,correct,,answer,False,1,1,1,145.44,143.5
M3_C4_KP1_T1_can_r05,KP1_T1,T1,M3,C4,can,5,correct,,answer,False,1,1,1,78.06,76.94
M1_C3_KP1_T2_A_r05,KP1_T2,T2,M1,C3,A,5,numeric_wrong,,answer,False,1,0,0,23.64,22.59
M1_C4_KP1_T2_can_r05,KP1_T2,T2,M1,C4,can,5,correct,,answer,False,1,1,1,15.97,14.46
M2_C2_KP1_T2_can_r05,KP1_T2,T2,M2,C2,can,5,correct,,answer,False,1,1,1,96.71,95.41
M3_C1_KP1_T2_A_r05,KP1_T2,T2,M3,C1,A,5,correct,,answer,False,1,1,1,110.2,106.44
M1_C1_KP1_T3_A_r05,KP1_T3,T3,M1,C1,A,5,numeric_wrong,wrong,answer,False,1,0,0,11.03,10.79
M3_C3_KP1_T1_A_r05,KP1_T1,T1,M3,C3,A,5,correct,,answer,False,1,1,1,193.74,192.86
M2_C3_KP1_T2_A_r05,KP1_T2,T2,M2,C3,A,5,correct,,answer,False,1,1,1,115.47,113.88
M3_C3_KP1_T2_A_r05,KP1_T2,T2,M3,C3,A,5,correct,,answer,False,1,1,1,98.09,96.52
M1_C2_KP1_T3_can_r05,KP1_T3,T3,M1,C2,can,5,correct,strict,answer,False,1,1,1,6.2,5.71
M3_C1_KP1_T1_A_r05,KP1_T1,T1,M3,C1,A,5,correct,,answer,False,1,1,1,251.22,249.35
M1_C3_KP1_T3_A_r05,KP1_T3,T3,M1,C3,A,5,numeric_wrong,wrong,answer,False,1,0,0,8.72,8.52
M2_C2_KP1_T3_can_r05,KP1_T3,T3,M2,C2,can,5,correct,strict,answer,False,1,1,1,16.24,15.91
M3_C1_KP1_T3_A_r05,KP1_T3,T3,M3,C1,A,5,numeric_wrong,wrong,answer,False,1,0,0,30.48,30.2
M2_C1_KP1_T3_A_r05,KP1_T3,T3,M2,C1,A,5,correct,strict,answer,False,1,1,1,57.79,57.37
M1_C4_KP1_T3_can_r05,KP1_T3,T3,M1,C4,can,5,correct,strict,answer,False,1,1,1,7.52,7.09
M2_C4_KP1_T2_can_r05,KP1_T2,T2,M2,C4,can,5,correct,,answer,False,1,1,1,115.65,113.59
M2_C3_KP1_T3_A_r05,KP1_T3,T3,M2,C3,A,5,correct,strict,answer,False,1,1,1,21.17,20.94
M2_C3_KP1_T1_A_r05,KP1_T1,T1,M2,C3,A,5,correct,,answer,False,1,1,1,259.83,257.65
M1_C1_KP2_T1_A_r05,KP2_T1,T1,M1,C1,A,5,numeric_wrong,,answer,False,1,0,0,9.77,9.44
M2_C4_KP1_T3_can_r05,KP1_T3,T3,M2,C4,can,5,correct,strict,answer,False,1,1,1,20.45,20.02
M1_C2_KP2_T1_can_r05,KP2_T1,T1,M1,C2,can,5,correct,,answer,False,1,1,1,8.28,7.35
M3_C2_KP1_T3_can_r05,KP1_T3,T3,M3,C2,can,5,correct,strict,answer,False,1,1,1,46.03,45.62
M2_C1_KP2_T1_A_r05,KP2_T1,T1,M2,C1,A,5,correct,,answer,False,1,1,1,17.0,16.79
M3_C3_KP1_T3_A_r05,KP1_T3,T3,M3,C3,A,5,numeric_wrong,wrong,answer,False,1,0,0,44.26,43.97
M1_C3_KP2_T1_A_r05,KP2_T1,T1,M1,C3,A,5,correct,,answer,False,1,1,1,10.46,10.22
M2_C2_KP2_T1_can_r05,KP2_T1,T1,M2,C2,can,5,correct,,answer,False,1,1,1,20.52,17.84
M1_C4_KP2_T1_can_r05,KP2_T1,T1,M1,C4,can,5,correct,,answer,False,1,1,1,6.72,5.85
M3_C4_KP1_T3_can_r05,KP1_T3,T3,M3,C4,can,5,correct,strict,answer,False,1,1,1,47.42,46.83
M2_C3_KP2_T1_A_r05,KP2_T1,T1,M2,C3,A,5,correct,,answer,False,1,1,1,20.79,20.52
M2_C4_KP2_T1_can_r05,KP2_T1,T1,M2,C4,can,5,correct,,answer,False,1,1,1,13.09,12.61
M3_C2_KP2_T1_can_r05,KP2_T1,T1,M3,C2,can,5,correct,,answer,False,1,1,1,28.36,27.96
M3_C1_KP2_T1_A_r05,KP2_T1,T1,M3,C1,A,5,correct,,answer,False,1,1,1,38.99,38.74
M1_C1_KP2_T2_A_r05,KP2_T2,T2,M1,C1,A,5,numeric_wrong,,answer,False,1,0,0,13.61,12.5
M1_C2_KP2_T2_can_r05,KP2_T2,T2,M1,C2,can,5,correct,,answer,False,1,1,1,17.19,14.87
M3_C3_KP2_T1_A_r05,KP2_T1,T1,M3,C3,A,5,correct,,answer,False,1,1,1,44.98,44.25
M1_C3_KP2_T2_A_r05,KP2_T2,T2,M1,C3,A,5,correct,,answer,False,1,1,1,16.13,12.98
M2_C1_KP2_T2_A_r05,KP2_T2,T2,M2,C1,A,5,correct,,answer,False,1,1,1,38.2,35.12
M3_C4_KP2_T1_can_r05,KP2_T1,T1,M3,C4,can,5,correct,,answer,False,1,1,1,50.33,48.17
M1_C4_KP2_T2_can_r05,KP2_T2,T2,M1,C4,can,5,correct,,answer,False,1,1,1,14.17,8.66
M2_C4_KP2_T2_can_r05,KP2_T2,T2,M2,C4,can,5,correct,,answer,False,1,1,1,18.31,12.8
M3_C4_KP1_T2_can_r05,KP1_T2,T2,M3,C4,can,5,correct,,answer,False,1,1,1,184.24,178.81
M3_C1_KP2_T2_A_r05,KP2_T2,T2,M3,C1,A,5,correct,,answer,False,1,1,1,68.04,59.2
M1_C1_KP2_T3_A_r05,KP2_T3,T3,M1,C1,A,5,numeric_wrong,wrong,answer,False,1,0,0,8.13,6.45
M1_C2_KP2_T3_can_r05,KP2_T3,T3,M1,C2,can,5,correct,strict,answer,False,1,1,1,7.45,5.19
M2_C1_KP2_T3_A_r05,KP2_T3,T3,M2,C1,A,5,correct,strict,answer,False,1,1,1,12.98,12.07
M2_C3_KP2_T2_A_r05,KP2_T2,T2,M2,C3,A,5,correct,,answer,False,1,1,1,43.24,39.75
M3_C2_KP1_T2_can_r05,KP1_T2,T2,M3,C2,can,5,code_error,,answer,False,0,0,0,291.65,291.33
M1_C3_KP2_T3_A_r05,KP2_T3,T3,M1,C3,A,5,correct,strict,answer,False,1,1,1,13.2,12.87
M2_C2_KP2_T3_can_r05,KP2_T3,T3,M2,C2,can,5,correct,strict,answer,False,1,1,1,23.63,22.29
M3_C2_KP2_T2_can_r05,KP2_T2,T2,M3,C2,can,5,correct,,answer,False,1,1,1,87.03,79.13
M3_C3_KP2_T2_A_r05,KP2_T2,T2,M3,C3,A,5,correct,,answer,False,1,1,1,65.13,59.6
M1_C4_KP2_T3_can_r05,KP2_T3,T3,M1,C4,can,5,correct,strict,answer,False,1,1,1,6.07,4.72
M3_C4_KP2_T2_can_r05,KP2_T2,T2,M3,C4,can,5,correct,,answer,False,1,1,1,59.76,55.98
M3_C3_KP2_T3_A_r05,KP2_T3,T3,M3,C3,A,5,numeric_wrong,wrong,answer,True,1,0,0,17.13,16.63
M3_C1_KP2_T3_A_r05,KP2_T3,T3,M3,C1,A,5,correct,strict,answer,False,1,1,1,40.18,39.88
M2_C2_KP2_T2_can_r05,KP2_T2,T2,M2,C2,can,5,correct,,answer,False,1,1,1,103.01,99.06
M1_C1_KP3_T1_A_r05,KP3_T1,T1,M1,C1,A,5,numeric_wrong,,answer,False,1,0,0,12.03,11.34
M2_C4_KP2_T3_can_r05,KP2_T3,T3,M2,C4,can,5,correct,strict,answer,False,1,1,1,17.14,15.94
M2_C3_KP2_T3_A_r05,KP2_T3,T3,M2,C3,A,5,numeric_wrong,wrong,answer,True,1,0,0,26.02,25.11
M3_C4_KP2_T3_can_r05,KP2_T3,T3,M3,C4,can,5,correct,strict,answer,False,1,1,1,21.1,20.37
M1_C2_KP3_T1_can_r05,KP3_T1,T1,M1,C2,can,5,correct,,answer,False,1,1,1,13.46,12.92
M1_C4_KP3_T1_can_r05,KP3_T1,T1,M1,C4,can,5,correct,,answer,False,1,1,1,7.77,7.01
M1_C3_KP3_T1_A_r05,KP3_T1,T1,M1,C3,A,5,numeric_wrong,,answer,False,1,0,0,22.67,22.4
M2_C3_KP3_T1_A_r05,KP3_T1,T1,M2,C3,A,5,format_failure,,answer,False,0,0,0,27.98,27.96
M2_C4_KP3_T1_can_r05,KP3_T1,T1,M2,C4,can,5,correct,,answer,False,1,1,1,22.13,21.64
M2_C2_KP3_T1_can_r05,KP3_T1,T1,M2,C2,can,5,correct,,answer,False,1,1,1,39.36,38.93
M3_C4_KP3_T1_can_r05,KP3_T1,T1,M3,C4,can,5,correct,,answer,False,1,1,1,14.34,13.93
M3_C2_KP2_T3_can_r05,KP2_T3,T3,M3,C2,can,5,numeric_wrong,wrong,answer,True,1,0,0,84.0,83.48
M1_C1_KP3_T2_A_r05,KP3_T2,T2,M1,C1,A,5,numeric_wrong,,answer,False,1,0,0,27.87,25.55
M1_C2_KP3_T2_can_r05,KP3_T2,T2,M1,C2,can,5,numeric_wrong,,answer,False,1,0,0,20.76,18.77
M3_C2_KP3_T1_can_r05,KP3_T1,T1,M3,C2,can,5,correct,,answer,False,1,1,1,63.81,63.17
M1_C3_KP3_T2_A_r05,KP3_T2,T2,M1,C3,A,5,correct,,answer,False,1,1,1,22.91,20.39
M2_C2_KP3_T2_can_r05,KP3_T2,T2,M2,C2,can,5,correct,,answer,False,1,1,1,69.93,68.56
M3_C1_KP3_T2_A_r05,KP3_T2,T2,M3,C1,A,5,correct,,answer,False,1,1,1,83.77,82.02
M1_C4_KP3_T2_can_r05,KP3_T2,T2,M1,C4,can,5,correct,,answer,False,1,1,1,15.03,13.69
M2_C3_KP3_T2_A_r05,KP3_T2,T2,M2,C3,A,5,correct,,answer,False,1,1,1,82.51,81.34
M1_C1_KP3_T3_A_r05,KP3_T3,T3,M1,C1,A,5,numeric_wrong,wrong,answer,False,1,0,0,9.73,9.5
M2_C1_KP3_T3_A_r05,KP3_T3,T3,M2,C1,A,5,format_failure,,answer,False,0,0,0,3.92,3.91
M2_C1_KP3_T1_A_r05,KP3_T1,T1,M2,C1,A,5,correct,,answer,False,1,1,1,175.22,174.99
M2_C1_KP3_T2_A_r05,KP3_T2,T2,M2,C1,A,5,correct,,answer,False,1,1,1,138.88,137.65
M3_C1_KP3_T3_A_r05,KP3_T3,T3,M3,C1,A,5,numeric_wrong,wrong,answer,False,1,0,0,23.7,23.51
M1_C2_KP3_T3_can_r05,KP3_T3,T3,M1,C2,can,5,numeric_wrong,wrong,answer,False,1,0,0,17.53,16.76
M1_C3_KP3_T3_A_r05,KP3_T3,T3,M1,C3,A,5,numeric_wrong,wrong,answer,False,1,0,0,9.86,9.64
M3_C3_KP3_T2_A_r05,KP3_T2,T2,M3,C3,A,5,correct,,answer,False,1,1,1,128.94,127.68
M3_C4_KP3_T2_can_r05,KP3_T2,T2,M3,C4,can,5,correct,,answer,False,1,1,1,123.73,122.16
M2_C2_KP3_T3_can_r05,KP3_T3,T3,M2,C2,can,5,numeric_wrong,wrong,answer,False,1,0,0,80.76,80.39
M1_C4_KP3_T3_can_r05,KP3_T3,T3,M1,C4,can,5,correct,strict,answer,False,1,1,1,7.27,6.92
M2_C4_KP3_T2_can_r05,KP3_T2,T2,M2,C4,can,5,code_error,,answer,False,0,0,0,151.88,150.9
M3_C3_KP3_T3_A_r05,KP3_T3,T3,M3,C3,A,5,numeric_wrong,wrong,answer,False,1,0,0,67.59,67.44
M2_C4_KP3_T3_can_r05,KP3_T3,T3,M2,C4,can,5,correct,strict,answer,False,1,1,1,17.75,17.41
M3_C4_KP3_T3_can_r05,KP3_T3,T3,M3,C4,can,5,correct,strict,answer,False,1,1,1,22.96,22.5
M1_C1_KP4_T1_A_r05,KP4_T1,T1,M1,C1,A,5,numeric_wrong,,answer,False,1,0,0,15.61,14.54
M1_C2_KP4_T1_can_r05,KP4_T1,T1,M1,C2,can,5,numeric_wrong,,answer,False,1,0,0,11.93,10.84
M3_C1_KP4_T1_A_r05,KP4_T1,T1,M3,C1,A,5,correct,,answer,False,1,1,1,21.12,19.94
M2_C3_KP3_T3_A_r05,KP3_T3,T3,M2,C3,A,5,numeric_wrong,wrong,answer,True,1,0,0,102.03,101.64
M3_C2_KP3_T3_can_r05,KP3_T3,T3,M3,C2,can,5,defensible,defensible,answer,True,1,0,1,123.86,123.47
M1_C3_KP4_T1_A_r05,KP4_T1,T1,M1,C3,A,5,numeric_wrong,,answer,False,1,0,0,15.81,14.82
M3_C2_KP3_T2_can_r05,KP3_T2,T2,M3,C2,can,5,correct,,answer,False,1,1,1,255.05,253.59
M3_C2_KP4_T1_can_r05,KP4_T1,T1,M3,C2,can,5,correct,,answer,False,1,1,1,22.09,21.09
M2_C2_KP4_T1_can_r05,KP4_T1,T1,M2,C2,can,5,correct,,answer,False,1,1,1,30.88,29.77
M1_C4_KP4_T1_can_r05,KP4_T1,T1,M1,C4,can,5,numeric_wrong,,answer,False,1,0,0,10.56,9.56
M2_C4_KP4_T1_can_r05,KP4_T1,T1,M2,C4,can,5,correct,,answer,False,1,1,1,17.0,15.83
M1_C1_KP4_T2_A_r05,KP4_T2,T2,M1,C1,A,5,correct,,answer,False,1,1,1,15.87,13.86
M1_C2_KP4_T2_can_r05,KP4_T2,T2,M1,C2,can,5,correct,,answer,False,1,1,1,17.14,15.18
M2_C1_KP4_T2_A_r05,KP4_T2,T2,M2,C1,A,5,correct,,answer,False,1,1,1,45.44,43.58
M3_C1_KP4_T2_A_r05,KP4_T2,T2,M3,C1,A,5,correct,,answer,False,1,1,1,36.74,34.82
M1_C3_KP4_T2_A_r05,KP4_T2,T2,M1,C3,A,5,format_failure,,answer,False,0,0,0,3.74,3.73
